index,y
28400,-0.02228281
28401,0.12474382
28402,0.022489687
28403,0.10808686
28404,0.054782186
28405,0.25115392
28406,0.39510685
28407,0.08401419
28408,-0.01879824
28409,0.0056639933
28410,0.2951368
28411,0.32332247
28412,0.02646771
28413,0.023484543
28414,0.025932055
28415,0.055351473
28416,0.058556464
28417,-0.037987262
28418,0.04082715
28419,0.013457732
28420,0.03902546
28421,0.052052367
28422,0.30185878
28423,0.018511225
28424,0.6373299
28425,0.018258758
28426,0.0975991
28427,0.0809069
28428,0.064686075
28429,0.5127721
28430,0.06592798
28431,0.12749335
28432,0.11851812
28433,0.036858287
28434,0.08356331
28435,0.018381935
28436,-0.0038180866
28437,0.09056254
28438,0.14064378
28439,0.039509855
28440,0.069109015
28441,0.04978903
28442,0.06542739
28443,0.033034764
28444,0.05096379
28445,0.048794594
28446,0.021948049
28447,0.5013758
28448,0.033839665
28449,0.043959916
28450,0.05241297
28451,0.08988029
28452,0.06717375
28453,0.061385468
28454,0.46416694
28455,0.077677794
28456,0.024681887
28457,0.014869195
28458,0.02067521
28459,0.101273365
28460,0.12212408
28461,0.08048396
28462,0.17973639
28463,0.022315297
28464,0.04415992
28465,0.3144767
28466,0.11686894
28467,0.05588233
28468,0.13899732
28469,0.017029062
28470,0.17303243
28471,0.038584866
28472,0.05062248
28473,0.019647194
28474,0.025078576
28475,0.06585401
28476,0.07060252
28477,0.039956912
28478,0.09663291
28479,0.65775603
28480,0.0636492
28481,0.09572015
28482,-0.08769325
28483,0.4130951
28484,0.051550385
28485,0.51580554
28486,0.056233123
28487,0.14913738
28488,0.019189928
28489,0.025145315
28490,0.39447287
28491,0.13839383
28492,0.042797305
28493,0.007103738
28494,0.024403872
28495,0.18466727
28496,0.11122824
28497,0.473051
28498,0.11247783
28499,0.047479548
28500,-0.020002253
28501,0.07375692
28502,0.045281623
28503,0.07784177
28504,0.055157322
28505,0.0431578
28506,0.15972534
28507,0.0024241493
28508,0.06137195
28509,0.06115388
28510,0.1389768
28511,0.1423783
28512,0.018216696
28513,0.24713369
28514,0.039454985
28515,0.005643119
28516,0.049904227
28517,0.21684098
28518,0.48427922
28519,0.04440418
28520,0.41518775
28521,0.01922224
28522,0.14763933
28523,0.08960827
28524,0.043563854
28525,0.08179458
28526,0.028814958
28527,0.0042910953
28528,0.03056218
28529,0.128976
28530,0.039660744
28531,0.076807916
28532,0.03581066
28533,0.018498018
28534,0.040507
28535,0.20816696
28536,0.01967568
28537,0.046214636
28538,0.027933959
28539,0.06606247
28540,0.11449447
28541,0.03065373
28542,0.06652666
28543,0.05485076
28544,0.12903263
28545,0.0423702
28546,0.025824916
28547,0.020930368
28548,0.07598624
28549,0.050999705
28550,0.59155726
28551,0.057875585
28552,0.6663945
28553,0.04373451
28554,0.0050362297
28555,0.053171918
28556,0.024351662
28557,0.08940556
28558,0.08688718
28559,0.3830505
28560,-0.012779316
28561,0.16622281
28562,0.04703312
28563,0.05340598
28564,0.5230438
28565,0.023652049
28566,0.060913134
28567,0.15847522
28568,0.079387374
28569,0.029416805
28570,0.101054616
28571,0.6298346
28572,0.09368578
28573,0.04158073
28574,0.43400145
28575,0.052875735
28576,0.60830027
28577,0.05458039
28578,0.063635096
28579,0.04278419
28580,0.06508499
28581,0.045800753
28582,0.00042896162
28583,0.17917433
28584,-0.010079908
28585,0.044509664
28586,-0.0025038526
28587,0.10792446
28588,0.58413523
28589,0.08343306
28590,0.063188285
28591,0.01947233
28592,0.15347329
28593,0.023786332
28594,0.69420993
28595,-0.0032242676
28596,0.07681967
28597,0.42968494
28598,0.07119926
28599,0.0488246
28600,0.08718776
28601,0.038214814
28602,0.052196626
28603,0.1857576
28604,0.052794907
28605,0.44609722
28606,0.021732766
28607,0.476754
28608,0.092242554
28609,0.23632866
28610,0.08210353
28611,0.013655999
28612,0.0077007343
28613,0.19373205
28614,0.108137436
28615,0.060109444
28616,-0.0052488423
28617,0.31511372
28618,0.23641486
28619,-0.0043626283
28620,0.021849222
28621,0.11651751
28622,0.04395137
28623,0.047397222
28624,0.04993207
28625,0.0008436274
28626,-0.024864512
28627,-0.0039759423
28628,0.060129486
28629,0.05142444
28630,0.65130085
28631,0.17034891
28632,0.020993968
28633,0.03029432
28634,0.09947904
28635,0.118517295
28636,0.025587397
28637,0.052168746
28638,0.017211992
28639,-0.0023630816
28640,0.032944698
28641,0.0665463
28642,0.013906479
28643,0.08468587
28644,0.54788005
28645,0.077593796
28646,0.03429221
28647,0.5470316
28648,0.01737514
28649,0.008819474
28650,0.057454403
28651,0.027477965
28652,0.53983873
28653,0.023272626
28654,0.20445627
28655,0.06888799
28656,0.024084348
28657,0.1042547
28658,0.048840713
28659,0.106735885
28660,0.025232643
28661,0.036879983
28662,0.13383396
28663,0.12740928
28664,0.050230984
28665,0.1373381
28666,0.04080518
28667,0.028708693
28668,0.06354
28669,-0.007882766
28670,0.018965889
28671,0.5792565
28672,0.04645041
28673,0.03240765
28674,0.29550982
28675,0.4729026
28676,0.021617424
28677,0.05674773
28678,0.041504305
28679,0.03978326
28680,0.25020772
28681,0.13107139
28682,0.03118239
28683,-0.2204848
28684,0.03930524
28685,0.02228198
28686,0.062486105
28687,0.008567142
28688,0.15500018
28689,0.02597766
28690,0.09657281
28691,0.04693101
28692,0.014219807
28693,0.046284407
28694,0.02036062
28695,0.07364454
28696,0.041121766
28697,0.050625805
28698,0.123501815
28699,0.34108537
28700,0.0828296
28701,0.032551594
28702,0.010700919
28703,0.034754515
28704,0.06745352
28705,0.03131586
28706,0.045127437
28707,0.12037882
28708,0.377207
28709,0.05111821
28710,0.17928013
28711,0.14832988
28712,0.04553169
28713,0.017777663
28714,0.10392818
28715,0.020041319
28716,0.056696247
28717,0.048618425
28718,0.036133867
28719,0.031543583
28720,0.011923976
28721,0.41449156
28722,0.029568385
28723,0.02703867
28724,0.63028777
28725,-0.018826213
28726,0.15306038
28727,0.097937614
28728,0.13902971
28729,-0.0013979906
28730,-0.009862546
28731,0.0049571595
28732,0.1379208
28733,0.1492515
28734,0.020967081
28735,0.03437627
28736,0.37050787
28737,0.04506322
28738,0.023146478
28739,0.084866755
28740,0.08632298
28741,-0.024375873
28742,0.050232492
28743,0.25547415
28744,-0.014698936
28745,0.0066688536
28746,0.020849694
28747,0.101514414
28748,0.042096265
28749,0.89624405
28750,0.034487512
28751,0.0013840499
28752,-0.001663148
28753,0.041583557
28754,0.12040109
28755,0.0917588
28756,0.12890893
28757,0.068609774
28758,0.04306502
28759,0.121850714
28760,-0.0030288007
28761,0.69426876
28762,0.03704977
28763,0.06571164
28764,0.0816879
28765,0.064778104
28766,0.0018289667
28767,0.030151034
28768,0.03338462
28769,0.02744751
28770,0.09226641
28771,0.18087056
28772,0.054502197
28773,0.21369775
28774,-0.005479156
28775,0.067375764
28776,0.060885735
28777,0.455835
28778,0.13219193
28779,0.07101924
28780,0.02810195
28781,0.3898303
28782,0.02383156
28783,0.10377512
28784,0.036543548
28785,0.06456302
28786,0.039042998
28787,0.013455566
28788,0.11437757
28789,0.4442009
28790,0.047865327
28791,0.07458323
28792,0.04272782
28793,0.017324401
28794,0.05304719
28795,0.010351186
28796,0.01900233
28797,0.043066896
28798,0.4151892
28799,0.047104616
28800,0.30373207
28801,0.6732448
28802,0.19437477
28803,0.08370581
28804,0.11068808
28805,0.77809054
28806,0.04810597
28807,0.07105626
28808,0.10188815
28809,0.07182841
28810,0.07023985
28811,0.02243184
28812,0.059322745
28813,0.0016494945
28814,0.038036913
28815,0.08695349
28816,-0.017270783
28817,0.0042640353
28818,0.036250867
28819,0.023039553
28820,0.010995958
28821,0.04765962
28822,0.0891621
28823,0.04885029
28824,0.0128834415
28825,0.04278143
28826,0.05429147
28827,0.27022624
28828,0.1512184
28829,0.04685215
28830,0.13166384
28831,0.059015878
28832,0.07991118
28833,0.01625278
28834,0.10986995
28835,0.025242997
28836,0.06327617
28837,0.020374708
28838,0.16112149
28839,0.016968092
28840,0.08238852
28841,0.17870823
28842,0.03035659
28843,0.06468592
28844,0.05847472
28845,0.05752194
28846,-0.0004953344
28847,0.08872461
28848,0.067776
28849,0.08406014
28850,0.01853809
28851,0.0583566
28852,0.091907084
28853,0.38215744
28854,0.3736409
28855,0.066616654
28856,0.11170143
28857,0.013192752
28858,0.0090696765
28859,0.5869408
28860,0.7056668
28861,0.055712413
28862,0.07249762
28863,0.013598812
28864,0.0285654
28865,0.03164563
28866,0.029825259
28867,0.089689374
28868,0.058055177
28869,0.08369503
28870,0.07628283
28871,0.09038389
28872,0.043824002
28873,0.32466257
28874,0.047925383
28875,0.10906153
28876,0.16671802
28877,0.063094884
28878,0.020253655
28879,0.28101906
28880,0.13522513
28881,0.06471974
28882,0.1135921
28883,0.032333855
28884,0.054036092
28885,0.115287445
28886,0.25031912
28887,0.10834079
28888,0.03126357
28889,0.03078292
28890,0.08715702
28891,0.12500839
28892,0.13816518
28893,0.18529317
28894,0.010060214
28895,0.331813
28896,0.041141514
28897,0.041539922
28898,0.06256028
28899,0.122135215
28900,-0.021775985
28901,0.030484764
28902,0.01654979
28903,0.09984268
28904,0.13745469
28905,0.049423702
28906,0.10707701
28907,0.01712147
28908,0.07710829
28909,0.2687548
28910,0.09554436
28911,0.09117535
28912,0.35890412
28913,0.15754578
28914,0.21082208
28915,0.10618396
28916,0.14019088
28917,0.038893897
28918,0.04890584
28919,0.023418928
28920,0.007228678
28921,0.052791085
28922,0.041351527
28923,0.5340867
28924,0.08945381
28925,0.044495724
28926,0.011907408
28927,0.020374708
28928,0.74723965
28929,-0.01020757
28930,0.080394536
28931,0.08523826
28932,0.26596773
28933,0.8657927
28934,0.019728426
28935,0.2116798
28936,0.08329666
28937,0.17992605
28938,0.008878591
28939,0.076931596
28940,0.01429789
28941,0.41785938
28942,0.11086035
28943,0.102505766
28944,0.07667155
28945,0.056345105
28946,0.10623219
28947,0.20375545
28948,0.024658334
28949,0.020323288
28950,0.09986761
28951,0.00772415
28952,0.044479117
28953,0.027274292
28954,0.095302485
28955,0.13069241
28956,0.20807783
28957,0.035954453
28958,0.06419765
28959,0.045572523
28960,0.8801935
28961,0.049953986
28962,0.014907917
28963,0.029367665
28964,0.082034424
28965,0.026525749
28966,0.070384294
28967,0.036242165
28968,0.08939677
28969,0.026678856
28970,0.009149693
28971,0.016779795
28972,0.04425364
28973,0.023606364
28974,0.09407744
28975,-0.0086962
28976,0.040794462
28977,-0.01808936
28978,0.11351471
28979,0.011218848
28980,0.06475769
28981,0.06967805
28982,0.12768596
28983,0.031223554
28984,-0.06773824
28985,0.052823856
28986,0.40060392
28987,0.09858778
28988,0.03227801
28989,0.085524745
28990,0.065888
28991,0.03471616
28992,0.045567777
28993,0.1447768
28994,0.015001661
28995,0.04479688
28996,0.09607023
28997,0.048502468
28998,0.11855101
28999,0.02341851
29000,0.008440178
29001,0.0938862
29002,0.035244495
29003,0.105565645
29004,0.012232297
29005,0.062017284
29006,0.3576765
29007,0.03277949
29008,0.054030336
29009,0.40275148
29010,0.013464415
29011,0.06808063
29012,-0.02070802
29013,0.0063323216
29014,0.027905822
29015,0.4668918
29016,0.4716636
29017,0.4655363
29018,0.04824638
29019,0.014274728
29020,0.06380211
29021,0.090298526
29022,0.08248823
29023,0.033699717
29024,0.012478997
29025,0.03942544
29026,0.039981283
29027,0.0070433104
29028,0.05532019
29029,0.10075386
29030,0.17390269
29031,0.050767273
29032,0.030825788
29033,0.0738058
29034,0.012644956
29035,0.016096517
29036,-0.05183676
29037,0.62628484
29038,0.027043197
29039,0.010311709
29040,0.019994369
29041,0.03977255
29042,0.2029196
29043,0.19391987
29044,0.054623
29045,0.044126417
29046,0.1101036
29047,0.08338644
29048,0.15164633
29049,0.04322806
29050,0.010267016
29051,0.0034811348
29052,0.067947455
29053,0.06350778
29054,-0.005641474
29055,0.07452431
29056,0.09192868
29057,0.028327007
29058,-0.0065634726
29059,0.015535792
29060,0.01202878
29061,0.094095245
29062,0.070564754
29063,0.01855327
29064,0.11609252
29065,0.33562225
29066,0.09137413
29067,0.049472444
29068,0.15319759
29069,0.07489844
29070,0.039753735
29071,0.02298529
29072,-0.00691835
29073,0.63977516
29074,0.02675487
29075,0.016193079
29076,0.13394456
29077,0.09249205
29078,0.8652365
29079,0.10254132
29080,0.006900087
29081,0.061836924
29082,0.121484004
29083,0.030768812
29084,0.15935868
29085,0.04913334
29086,0.020715117
29087,0.022765279
29088,0.23238644
29089,0.06788291
29090,0.014475977
29091,0.074006185
29092,0.047836002
29093,0.07562848
29094,0.09722375
29095,0.016011385
29096,0.029820066
29097,0.1397349
29098,0.70543027
29099,0.04141552
29100,0.25755933
29101,0.103061065
29102,-0.018757775
29103,0.04222639
29104,0.06862775
29105,0.1901662
29106,0.46584433
29107,0.25117546
29108,0.03914693
29109,0.029356763
29110,0.090283185
29111,0.038572602
29112,0.09886011
29113,0.10509701
29114,0.027518753
29115,0.03352184
29116,0.3513029
29117,0.0762721
29118,0.015194189
29119,0.05189792
29120,0.06483884
29121,0.36136308
29122,0.2163531
29123,0.18367006
29124,0.18678533
29125,0.024134291
29126,0.08283594
29127,0.20452774
29128,0.023344573
29129,0.025301151
29130,0.11607738
29131,0.13637021
29132,0.034518767
29133,0.018046955
29134,-0.006269659
29135,0.023177037
29136,0.077448696
29137,0.09117323
29138,0.014274661
29139,0.14886063
29140,0.21308848
29141,0.10105939
29142,0.1002104
29143,0.07312726
29144,0.15979528
29145,0.11603604
29146,0.026325284
29147,0.08846498
29148,0.07332154
29149,0.114210255
29150,0.02662834
29151,0.03693956
29152,0.008474555
29153,0.07434697
29154,0.052994773
29155,0.044302065
29156,0.012864319
29157,0.07431182
29158,0.45895317
29159,0.029645601
29160,0.24446641
29161,0.0024161544
29162,0.042176977
29163,-0.0062068985
29164,0.0969647
29165,0.030479914
29166,0.015680917
29167,0.09587295
29168,0.07653367
29169,0.017777663
29170,0.06537448
29171,0.030351283
29172,0.07557382
29173,0.0920825
29174,0.024823744
29175,0.009160915
29176,0.19767311
29177,0.087122396
29178,0.019257855
29179,0.1187015
29180,0.033431895
29181,0.058300015
29182,0.08552764
29183,0.025933545
29184,0.12880282
29185,-0.0271632
29186,0.24464925
29187,0.68227124
29188,0.2905196
29189,0.09999502
29190,0.078606084
29191,0.40205273
29192,0.056040876
29193,0.113203414
29194,0.011367402
29195,0.09170764
29196,0.021228656
29197,0.10377512
29198,0.12833084
29199,0.4093195
29200,0.062691756
29201,-0.028454848
29202,0.15182982
29203,0.035771433
29204,0.17264858
29205,-0.0014067951
29206,0.42949232
29207,0.04543514
29208,0.17339541
29209,0.31213498
29210,0.075961486
29211,0.12534249
29212,0.010819962
29213,0.052146047
29214,0.10391909
29215,0.04546181
29216,0.04289944
29217,0.12295472
29218,0.0980681
29219,0.27326125
29220,0.03302984
29221,-0.0043262793
29222,0.25956982
29223,0.021586375
29224,0.08964479
29225,0.089019336
29226,0.06886151
29227,0.06327849
29228,-0.015754296
29229,0.007887971
29230,0.009270238
29231,-0.07645492
29232,0.11716634
29233,0.6201312
29234,-0.01943233
29235,0.0664823
29236,0.067237675
29237,0.03794267
29238,0.6308999
29239,0.079562895
29240,0.07958355
29241,0.06782976
29242,0.18523164
29243,0.058412146
29244,0.31075287
29245,0.03301258
29246,0.084496655
29247,0.32327744
29248,0.15568449
29249,0.077960506
29250,0.0037702748
29251,0.08596758
29252,0.04524201
29253,0.041123115
29254,0.5125133
29255,0.03911383
29256,0.055323925
29257,0.03248026
29258,0.060897987
29259,0.05048792
29260,0.10350832
29261,0.06413632
29262,0.07473488
29263,0.07432985
29264,0.18838313
29265,0.16345775
29266,0.3028244
29267,0.23554657
29268,0.2604067
29269,0.036381274
29270,0.2922525
29271,0.81208205
29272,0.10125211
29273,0.10157834
29274,-0.010118834
29275,0.024755934
29276,0.11337305
29277,0.007941492
29278,0.040402967
29279,0.06194565
29280,0.088888906
29281,0.09225467
29282,0.08453722
29283,0.06814537
29284,0.036588028
29285,0.008379496
29286,0.184358
29287,0.064600036
29288,0.052797273
29289,0.098670445
29290,0.04597248
29291,0.23747368
29292,0.9282795
29293,0.0363843
29294,0.1282083
29295,0.08521551
29296,-0.0036803246
29297,0.030110342
29298,0.07861957
29299,0.030635681
29300,0.15453304
29301,0.06699452
29302,0.059667278
29303,0.06366093
29304,0.017087905
29305,0.0041008983
29306,0.005557766
29307,0.024101477
29308,0.054551635
29309,0.062325038
29310,0.040676445
29311,0.034985747
29312,0.07730513
29313,0.07041587
29314,0.01850423
29315,0.044305507
29316,0.058444
29317,0.14599966
29318,0.048098546
29319,0.024770653
29320,0.08736919
29321,0.020352913
29322,0.051912732
29323,0.13924655
29324,0.11269672
29325,0.09273543
29326,0.08755603
29327,0.042850718
29328,0.053659163
29329,0.023835761
29330,0.086959966
29331,0.08749581
29332,0.01918928
29333,0.097581424
29334,0.08557451
29335,0.06818901
29336,0.032220382
29337,0.7462542
29338,0.27232012
29339,0.02290344
29340,0.3708212
29341,0.020458935
29342,0.04085003
29343,0.05277842
29344,0.064150386
29345,0.04442358
29346,0.34647486
29347,0.091719076
29348,0.09990935
29349,0.22845839
29350,0.014677673
29351,0.09467077
29352,0.014540466
29353,0.059874237
29354,0.095893785
29355,0.1121628
29356,0.037792884
29357,0.057691753
29358,0.061871972
29359,0.07571843
29360,0.1547752
29361,0.15785825
29362,0.039306886
29363,0.034202967
29364,0.068983704
29365,0.06754548
29366,0.10037744
29367,-0.0044787778
29368,0.058349527
29369,-0.0009696243
29370,0.09998131
29371,0.21996379
29372,0.050663702
29373,0.2308166
29374,0.09582803
29375,0.08894396
29376,0.09315505
29377,0.009773439
29378,0.1584649
29379,0.071308
29380,0.063081846
29381,-0.0021334537
29382,0.37931165
29383,0.10424146
29384,0.29795057
29385,0.030080248
29386,0.026035726
29387,0.06603404
29388,0.5888326
29389,0.074153885
29390,0.10325607
29391,0.010916115
29392,0.514714
29393,0.6455615
29394,0.021870121
29395,0.4461978
29396,0.9455831
29397,0.017713703
29398,0.49304247
29399,0.043724343
29400,0.0907832
29401,0.084842786
29402,0.023591649
29403,0.07505417
29404,0.91616863
29405,0.039429776
29406,0.049442835
29407,0.02652367
29408,0.044565514
29409,0.13471024
29410,0.086789295
29411,0.20945619
29412,0.06731302
29413,0.094587214
29414,0.08494878
29415,0.28717387
29416,0.054010138
29417,0.05115873
29418,-0.0063829883
29419,0.016924651
29420,0.59288263
29421,-0.025257606
29422,0.10035368
29423,0.7614889
29424,0.25686303
29425,0.6527438
29426,0.05111402
29427,0.086105965
29428,-0.033406816
29429,0.10949151
29430,0.09828092
29431,-0.0046476787
29432,0.07771772
29433,0.11843619
29434,0.5060684
29435,0.60985655
29436,0.69492877
29437,0.058312368
29438,0.15808779
29439,0.16384457
29440,0.099936016
29441,0.114830285
29442,0.004159042
29443,-0.018058185
29444,0.13902971
29445,0.039813995
29446,0.048147142
29447,0.077997625
29448,-0.0014236902
29449,0.15678182
29450,0.15012677
29451,-0.002312423
29452,0.11350739
29453,0.92944396
29454,0.013903023
29455,0.1071747
29456,0.031760003
29457,0.056350335
29458,0.02002197
29459,0.14656201
29460,0.05952783
29461,-0.00083981804
29462,0.017069545
29463,0.10523165
29464,0.08203037
29465,0.053251397
29466,0.25601825
29467,0.21025811
29468,0.33044758
29469,0.00626778
29470,0.1201136
29471,0.01886468
29472,0.04762425
29473,0.042973556
29474,0.03133774
29475,0.1258662
29476,0.11033796
29477,0.029425459
29478,0.47088853
29479,0.7066123
29480,0.018578053
29481,0.063089624
29482,0.049314078
29483,0.044961754
29484,0.039592184
29485,0.066612236
29486,0.03237705
29487,0.13988335
29488,0.11800072
29489,0.028846502
29490,0.054281585
29491,0.10772617
29492,0.6437746
29493,0.17236127
29494,0.8113972
29495,0.025002874
29496,0.21652555
29497,0.18913609
29498,0.13351248
29499,0.021704793
29500,0.05682623
29501,0.057567004
29502,0.057258323
29503,0.12242944
29504,0.12026297
29505,0.0362077
29506,0.07903247
29507,0.020582415
29508,0.033599745
29509,0.014416272
29510,0.007681216
29511,0.16499114
29512,0.09696146
29513,0.033586044
29514,0.06781443
29515,0.11989351
29516,0.3888185
29517,0.010463913
29518,0.2024687
29519,0.18406959
29520,0.92134315
29521,0.0537733
29522,0.083102874
29523,0.06916262
29524,0.034338456
29525,0.038157124
29526,0.038313147
29527,0.3395207
29528,0.015095336
29529,0.011998367
29530,0.3177693
29531,0.26953366
29532,0.059895415
29533,0.17626852
29534,0.16065659
29535,-0.0319769
29536,0.101323314
29537,0.047984317
29538,0.005204747
29539,0.07552055
29540,0.015202811
29541,0.067569755
29542,0.04080769
29543,0.05488511
29544,0.026409343
29545,0.1163276
29546,0.12679529
29547,0.08613057
29548,0.114848755
29549,0.034183845
29550,0.07521991
29551,0.045925587
29552,0.06028219
29553,0.064303435
29554,0.09607003
29555,0.11297682
29556,-0.010752428
29557,0.0636154
29558,0.07062684
29559,0.18348265
29560,0.05308679
29561,0.30463585
29562,0.03211657
29563,0.6202059
29564,0.035171114
29565,0.05990772
29566,0.03794119
29567,0.23582445
29568,0.041993517
29569,0.07505417
29570,0.02042436
29571,0.16667366
29572,0.032330226
29573,0.04860925
29574,0.03449415
29575,0.275289
29576,0.084474295
29577,0.06536599
29578,0.41924512
29579,0.086105965
29580,0.07741219
29581,0.14594938
29582,0.035281923
29583,0.49808845
29584,0.48594183
29585,0.06323076
29586,0.101596296
29587,0.4902001
29588,0.07815844
29589,0.09743394
29590,0.41452524
29591,0.0037236123
29592,0.092016995
29593,0.020004738
29594,0.18214615
29595,0.101981424
29596,0.12052775
29597,0.73195493
29598,0.07351971
29599,0.0023437652
29600,0.18823516
29601,0.36794558
29602,0.0045430018
29603,-0.0061156573
29604,-0.018317629
29605,0.053291366
29606,0.05686568
29607,0.082307145
29608,0.105365366
29609,0.09342639
29610,0.040179092
29611,0.016848477
29612,0.03820072
29613,0.39950386
29614,0.07323858
29615,0.055698507
29616,0.05388471
29617,0.74096847
29618,0.036842614
29619,0.13980584
29620,0.28116408
29621,0.058453966
29622,-0.0012570114
29623,0.08439146
29624,0.024891408
29625,0.019203795
29626,0.024717975
29627,0.10353689
29628,0.050386965
29629,0.03999679
29630,0.06787826
29631,0.579509
29632,0.03052246
29633,0.064100996
29634,0.02962308
29635,0.037327588
29636,0.0021716915
29637,0.07075352
29638,0.077096656
29639,0.0131111
29640,0.11048345
29641,0.061514415
29642,0.022976987
29643,0.014530394
29644,0.03020476
29645,0.40938786
29646,0.12931603
29647,0.09381652
29648,0.44342884
29649,0.07720509
29650,0.5790376
29651,0.057102714
29652,0.069630146
29653,0.124440186
29654,0.040163092
29655,0.037506435
29656,0.017868293
29657,0.04514811
29658,0.3096491
29659,0.021483969
29660,0.09018017
29661,0.033124465
29662,0.074756145
29663,0.071480855
29664,0.0056884163
29665,0.064422145
29666,0.4100343
29667,0.18499453
29668,0.08238852
29669,0.07629849
29670,-0.06072237
29671,0.010752137
29672,0.043644153
29673,0.66318893
29674,0.99163693
29675,0.56522936
29676,0.030538572
29677,0.009149693
29678,0.02722701
29679,0.11879094
29680,0.06704052
29681,0.08173212
29682,0.054163568
29683,0.08694009
29684,0.035059065
29685,0.5302526
29686,0.06450851
29687,0.1303963
29688,0.09263052
29689,-0.025981044
29690,0.051834572
29691,0.068884425
29692,0.7398932
29693,0.079855785
29694,0.042521928
29695,0.07515852
29696,0.039662227
29697,0.07654155
29698,0.60690576
29699,0.40271607
29700,0.045562435
29701,-0.010526307
29702,0.15066874
29703,0.100254685
29704,0.34049594
29705,0.035481233
29706,-0.006158065
29707,0.3617884
29708,0.051853053
29709,0.10679908
29710,0.030796746
29711,0.13059029
29712,0.03712023
29713,0.11462032
29714,0.015141924
29715,0.054266036
29716,0.42739463
29717,0.049524758
29718,0.044334732
29719,0.08196036
29720,0.106247365
29721,0.063098274
29722,0.16492285
29723,0.069995195
29724,0.033941634
29725,0.021506349
29726,0.14127502
29727,0.55565
29728,0.07662744
29729,0.7435191
29730,0.06578275
29731,0.08447357
29732,-0.01735664
29733,0.050499607
29734,0.0353458
29735,0.0013356591
29736,0.02781858
29737,0.067469716
29738,0.7921513
29739,-0.0077005634
29740,0.6386095
29741,0.04983544
29742,0.03972539
29743,-0.009077464
29744,0.04796987
29745,0.045805007
29746,0.05906656
29747,0.03620833
29748,0.47817808
29749,0.17498307
29750,0.033352073
29751,0.080753475
29752,0.030466361
29753,0.036791362
29754,0.03834816
29755,0.07921391
29756,0.115683325
29757,0.030475574
29758,0.14764142
29759,0.10165553
29760,0.056379523
29761,0.20062529
29762,0.6778682
29763,0.44251907
29764,0.06881289
29765,0.339637
29766,0.00675151
29767,0.09107384
29768,0.023146478
29769,0.047325294
29770,0.097339496
29771,0.050329886
29772,0.03938
29773,0.08094659
29774,0.32596734
29775,0.34162012
29776,0.041738622
29777,0.06607286
29778,0.072103284
29779,0.034310058
29780,0.21807145
29781,0.056827527
29782,0.072016284
29783,0.048867606
29784,0.52761185
29785,0.057446063
29786,0.070671886
29787,0.08514962
29788,0.11436481
29789,0.07663578
29790,0.22978757
29791,0.09857038
29792,0.06270559
29793,0.043729257
29794,0.0969684
29795,0.056501377
29796,-0.030441323
29797,0.056019947
29798,0.1379502
29799,0.020114997
29800,0.0823556
29801,0.012861194
29802,0.06782616
29803,0.046016674
29804,0.024648739
29805,0.06996272
29806,0.37715024
29807,0.10377512
29808,0.0904024
29809,0.050678935
29810,0.08596758
29811,0.5412017
29812,0.21260107
29813,0.11623108
29814,0.01863238
29815,0.0640899
29816,0.001792675
29817,0.008719457
29818,0.65462446
29819,0.0125783365
29820,0.008694602
29821,0.37645823
29822,0.59542316
29823,0.41573483
29824,0.011163365
29825,0.09267804
29826,0.02931917
29827,0.06797619
29828,0.034561146
29829,0.10826213
29830,0.069307834
29831,0.05607632
29832,0.13357739
29833,0.008930342
29834,0.029404806
29835,0.09555493
29836,0.05492512
29837,0.018448535
29838,0.0744673
29839,0.04099372
29840,0.048420448
29841,0.032594413
29842,0.12618117
29843,0.072430365
29844,0.109900266
29845,0.10305035
29846,0.18084398
29847,0.016186433
29848,0.060659297
29849,0.039427977
29850,0.013455918
29851,0.09487737
29852,0.012964736
29853,0.0076044663
29854,0.8043964
29855,0.045851197
29856,0.014665413
29857,0.018258344
29858,0.12821183
29859,0.03394473
29860,0.08820934
29861,-0.020342069
29862,0.12534228
29863,-0.00376712
29864,0.070334315
29865,0.050477605
29866,0.03472963
29867,0.046969164
29868,0.09404084
29869,0.35068604
29870,-0.00090995093
29871,0.13466023
29872,0.12199069
29873,0.10079051
29874,0.9140874
29875,0.004857355
29876,0.9938214
29877,0.15851972
29878,0.041319586
29879,0.071529694
29880,0.085158885
29881,0.04928392
29882,0.124237716
29883,0.08199333
29884,0.17260315
29885,0.12789416
29886,0.057343055
29887,0.02768143
29888,1.0873915
29889,0.33548585
29890,0.18786365
29891,0.40888885
29892,0.058100652
29893,0.09997925
29894,0.114547975
29895,0.09737052
29896,0.111738235
29897,0.07633859
29898,0.042656023
29899,0.118557364
29900,0.72043467
29901,0.50264674
29902,0.0008297423
29903,-0.03691935
29904,0.049600154
29905,0.12191997
29906,0.06619517
29907,0.18966074
29908,0.047092177
29909,0.12242944
29910,0.03257629
29911,0.05962929
29912,0.038053494
29913,0.022216842
29914,0.048999973
29915,0.31242067
29916,0.04558622
29917,0.97463876
29918,0.08718189
29919,0.2228647
29920,0.10287932
29921,0.09814996
29922,0.29273474
29923,0.21116336
29924,0.06305191
29925,0.02686932
29926,0.028814958
29927,0.055562384
29928,0.1160378
29929,0.015231116
29930,0.07638925
29931,0.018192839
29932,0.07701569
29933,0.055728294
29934,0.01893465
29935,0.3247179
29936,-0.014266524
29937,0.7039894
29938,0.016304107
29939,0.37752345
29940,-0.0007604611
29941,0.11021548
